year,round,series,winner_team_id,loser_team_id,winner_team_wins,loser_team_losses,winner_team_year,winner_team_league,winner_team_franchise,winner_team_conference,winner_team_division,winner_team_rank,winner_team_playoff,winner_team_seeded,winner_team_first_round,winner_team_semis,winner_team_finals,winner_team_name,winner_team_off_fg_made,winner_team_off_fg_attempted,winner_team_off_ft_made,winner_team_off_ft_attempted,winner_team_off_3pt_made,winner_team_off_3pt_attempted,winner_team_off_orebounds,winner_team_off_drebounds,winner_team_off_rebounds,winner_team_off_assists,winner_team_off_pf,winner_team_off_steals,winner_team_off_turnovers,winner_team_off_blocks,winner_team_off_points,winner_team_def_fg_made,winner_team_def_fg_attempted,winner_team_def_ft_made,winner_team_def_ft_attempted,winner_team_def_3pt_made,winner_team_def_3pt_attempted,winner_team_def_orebounds,winner_team_def_drebounds,winner_team_def_rebounds,winner_team_def_assists,winner_team_def_pf,winner_team_def_steals,winner_team_def_turnovers,winner_team_def_blocks,winner_team_def_points,winner_team_orb,winner_team_drb,winner_team_trb,winner_team_opp_orb,winner_team_opp_drb,winner_team_opp_trb,winner_team_losses,winner_team_games_played,winner_team_home_wins,winner_team_home_losses,winner_team_away_wins,winner_team_away_losses,winner_team_conf_wins,winner_team_conf_losses,winner_team_minutes,winner_team_attendance,winner_team_arena,loser_team_year,loser_team_league,loser_team_franchise,loser_team_conference,loser_team_division,loser_team_rank,loser_team_playoff,loser_team_seeded,loser_team_first_round,loser_team_semis,loser_team_finals,loser_team_name,loser_team_off_fg_made,loser_team_off_fg_attempted,loser_team_off_ft_made,loser_team_off_ft_attempted,loser_team_off_3pt_made,loser_team_off_3pt_attempted,loser_team_off_orebounds,loser_team_off_drebounds,loser_team_off_rebounds,loser_team_off_assists,loser_team_off_pf,loser_team_off_steals,loser_team_off_turnovers,loser_team_off_blocks,loser_team_off_points,loser_team_def_fg_made,loser_team_def_fg_attempted,loser_team_def_ft_made,loser_team_def_ft_attempted,loser_team_def_3pt_made,loser_team_def_3pt_attempted,loser_team_def_orebounds,loser_team_def_drebounds,loser_team_def_rebounds,loser_team_def_assists,loser_team_def_pf,loser_team_def_steals,loser_team_def_turnovers,loser_team_def_blocks,loser_team_def_points,loser_team_orb,loser_team_drb,loser_team_trb,loser_team_opp_orb,loser_team_opp_drb,loser_team_opp_trb,loser_team_wins,loser_team_games_played,loser_team_home_wins,loser_team_home_losses,loser_team_away_wins,loser_team_away_losses,loser_team_conf_wins,loser_team_conf_losses,loser_team_minutes,loser_team_attendance,loser_team_arena,winner_post_W,winner_post_L,loser_post_W,loser_post_L,winner_coach_id,winner_coach_wins,winner_coach_losses,winner_coach_stint,winner_coach_post_wins,winner_coach_post_losses,loser_coach_id,loser_coach_wins,loser_coach_losses,loser_coach_stint,loser_coach_post_wins,loser_coach_post_losses,playerID,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award
8,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,All-Star Game Most Valuable Player
4,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,Rookie of the Year
6,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,mcwilta01w,2,DET,WNBA,7,7,185,75,17,30,47,13,3,5,9,18,64,27,22,20,1,1,0,9,9,293,116,19,44,63,19,9,12,17,22,98,48,22,19,2,1,0,mcwilta01w,F-C,0,0,74.0,188,St. Edwards,,1970-10-20,0000-00-00,Kim Perrot Sportsmanship Award
7,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,nolande01w,0,DET,WNBA,34,34,1144,538,26,107,133,150,42,10,73,68,465,216,73,63,115,43,1,9,9,349,158,8,33,41,26,19,3,24,24,156,56,33,31,44,15,0,nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,0000-00-00,WNBA Finals Most Valuable Player
8,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,pierspl01w,0,DET,WNBA,28,0,649,332,64,72,136,63,24,34,48,99,267,122,117,88,2,0,1,6,0,107,47,7,11,18,10,4,2,11,12,38,18,13,11,0,0,0,pierspl01w,F-C,0,0,74.0,181,Texas Tech,,1981-08-30,0000-00-00,Sixth Woman of the Year
7,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA All-Decade Team
9,FR,C,DET,IND,22,17,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,0,0,0,0,0,0,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,7,2,1,2,laimbbi01w,22,12,0,7,2,dunnli99wc,17,17,0,1,2,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA Finals Most Valuable Player
8,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,All-Star Game Most Valuable Player
4,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,Rookie of the Year
6,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,mcwilta01w,2,DET,WNBA,7,7,185,75,17,30,47,13,3,5,9,18,64,27,22,20,1,1,0,9,9,293,116,19,44,63,19,9,12,17,22,98,48,22,19,2,1,0,mcwilta01w,F-C,0,0,74.0,188,St. Edwards,,1970-10-20,0000-00-00,Kim Perrot Sportsmanship Award
7,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,nolande01w,0,DET,WNBA,34,34,1144,538,26,107,133,150,42,10,73,68,465,216,73,63,115,43,1,9,9,349,158,8,33,41,26,19,3,24,24,156,56,33,31,44,15,0,nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,0000-00-00,WNBA Finals Most Valuable Player
8,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,pierspl01w,0,DET,WNBA,28,0,649,332,64,72,136,63,24,34,48,99,267,122,117,88,2,0,1,6,0,107,47,7,11,18,10,4,2,11,12,38,18,13,11,0,0,0,pierspl01w,F-C,0,0,74.0,181,Texas Tech,,1981-08-30,0000-00-00,Sixth Woman of the Year
7,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA All-Decade Team
9,CF,F,DET,NYL,22,15,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,19,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),7,2,3,3,laimbbi01w,22,12,0,7,2,coylepa99w,19,15,0,3,3,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA Finals Most Valuable Player
8,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,All-Star Game Most Valuable Player
4,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,fordch01w,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,Rookie of the Year
6,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,mcwilta01w,2,DET,WNBA,7,7,185,75,17,30,47,13,3,5,9,18,64,27,22,20,1,1,0,9,9,293,116,19,44,63,19,9,12,17,22,98,48,22,19,2,1,0,mcwilta01w,F-C,0,0,74.0,188,St. Edwards,,1970-10-20,0000-00-00,Kim Perrot Sportsmanship Award
7,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,nolande01w,0,DET,WNBA,34,34,1144,538,26,107,133,150,42,10,73,68,465,216,73,63,115,43,1,9,9,349,158,8,33,41,26,19,3,24,24,156,56,33,31,44,15,0,nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,0000-00-00,WNBA Finals Most Valuable Player
8,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,pierspl01w,0,DET,WNBA,28,0,649,332,64,72,136,63,24,34,48,99,267,122,117,88,2,0,1,6,0,107,47,7,11,18,10,4,2,11,12,38,18,13,11,0,0,0,pierspl01w,F-C,0,0,74.0,181,Texas Tech,,1981-08-30,0000-00-00,Sixth Woman of the Year
7,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA All-Decade Team
9,F,G,DET,SAS,22,10,9,WNBA,DET,EA,,1,Y,0,W,W,W,Detroit Shock,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,0,0,0,0,0,0,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,24,34,15,2,9,8,10,10,6850,135722,AT&T Center,7,2,4,5,laimbbi01w,22,12,0,7,2,hugheda99w,24,10,0,4,5,smithka01w,0,DET,WNBA,34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0,smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,0000-00-00,WNBA Finals Most Valuable Player
6,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,johnste01w,0,LAS,WNBA,23,8,393,96,12,31,43,71,24,2,37,38,101,35,36,26,10,0,0,6,0,115,48,3,11,14,21,6,1,13,10,44,20,7,6,7,2,0,johnste01w,G,0,0,63.0,132,Louisiana State,,1982-09-06,0000-00-00,Rookie of the Year
2,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
3,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
